3.129321e+00	 1.689187e-03	 1.532019e-16
3.191907e+00	 -1.610800e-03	 7.761867e-17
3.254494e+00	 1.537462e-03	 1.521163e-16
3.317080e+00	 -1.468731e-03	 -6.174212e-17
3.379666e+00	 1.404214e-03	 4.070909e-18
3.442253e+00	 -1.343557e-03	 1.278265e-16
3.504839e+00	 1.286447e-03	 4.226961e-16
3.567426e+00	 -1.232598e-03	 3.336110e-16
3.630012e+00	 1.181756e-03	 3.315755e-16
3.692599e+00	 -1.133691e-03	 1.832588e-16
3.755185e+00	 1.088192e-03	 4.810458e-16
3.817771e+00	 -1.045072e-03	 7.274036e-16
3.880358e+00	 1.004158e-03	 8.752454e-16
3.942944e+00	 -9.652941e-04	 1.005582e-15
4.005531e+00	 9.283365e-04	 9.796643e-16
4.068117e+00	 -8.931548e-04	 5.612427e-16
4.130703e+00	 8.596295e-04	 2.598597e-17
4.193290e+00	 -8.276507e-04	 3.664497e-16
4.255876e+00	 7.971177e-04	 1.804770e-16
4.318463e+00	 -7.679374e-04	 8.949215e-17
4.381049e+00	 7.400245e-04	 2.576207e-16
4.443636e+00	 -7.132999e-04	 8.162173e-17
4.506222e+00	 6.876906e-04	 1.164958e-16
4.568808e+00	 -6.631290e-04	 2.788573e-17
4.631395e+00	 6.395524e-04	 7.246218e-17
4.693981e+00	 -6.169027e-04	 4.983471e-17
4.756568e+00	 5.951258e-04	 1.087950e-16
4.819154e+00	 -5.741714e-04	 1.458742e-18
4.881740e+00	 5.539926e-04	 -1.427871e-16
4.944327e+00	 -5.345458e-04	 -2.857439e-16
5.006913e+00	 5.157899e-04	 -1.213809e-16
5.069500e+00	 -4.976870e-04	 -1.223308e-16
5.132086e+00	 4.802012e-04	 6.180997e-17
5.194673e+00	 -4.632991e-04	 1.425157e-16
5.257259e+00	 4.469492e-04	 2.019510e-16
5.319845e+00	 -4.311221e-04	 3.379194e-16
5.382432e+00	 4.157900e-04	 4.880002e-16
5.445018e+00	 -4.009268e-04	 6.176248e-16
5.507605e+00	 3.865079e-04	 4.513281e-16
5.570191e+00	 -3.725101e-04	 5.379706e-16
5.632777e+00	 3.589116e-04	 4.905785e-16
5.695364e+00	 -3.456917e-04	 4.194054e-16
5.757950e+00	 3.328308e-04	 8.961258e-16
5.820537e+00	 -3.203104e-04	 8.141309e-16
5.883123e+00	 3.081129e-04	 6.818603e-16
5.945710e+00	 -2.962216e-04	 5.573244e-16
6.008296e+00	 2.846209e-04	 3.430080e-16
6.070882e+00	 -2.732954e-04	 2.419986e-16
6.133469e+00	 2.622311e-04	 6.045300e-17
6.196055e+00	 -2.514142e-04	 9.665017e-17
6.258642e+00	 2.408317e-04	 3.221107e-17
6.321228e+00	 -2.304711e-04	 5.880767e-17
6.383814e+00	 2.203207e-04	 -7.216534e-17
6.446401e+00	 -2.103689e-04	 -9.345281e-17
6.508987e+00	 2.006050e-04	 1.039778e-17
6.571574e+00	 -1.910183e-04	 5.838362e-17
6.634160e+00	 1.815990e-04	 5.156485e-18
6.696747e+00	 -1.723372e-04	 -1.006023e-16
6.759333e+00	 1.632238e-04	 -2.521334e-16
6.821919e+00	 -1.542496e-04	 -3.729801e-16
6.884506e+00	 1.454061e-04	 -4.500475e-16
6.947092e+00	 -1.366849e-04	 -7.204406e-16
7.009679e+00	 1.280778e-04	 -8.267380e-16
7.072265e+00	 -1.195769e-04	 -9.528599e-16
7.134851e+00	 1.111746e-04	 -6.394529e-16
7.197438e+00	 -1.028635e-04	 -6.420990e-16
7.260024e+00	 9.463621e-05	 -6.555033e-16
7.322611e+00	 -8.648573e-05	 -3.194561e-16
7.385197e+00	 7.840510e-05	 -2.504902e-16
7.447784e+00	 -7.038754e-05	 -2.106430e-16
7.510370e+00	 6.242640e-05	 -2.398571e-16
7.572956e+00	 -5.451511e-05	 -3.062484e-16
7.635543e+00	 4.664724e-05	 -2.705999e-16
7.698129e+00	 -3.881643e-05	 -2.958711e-16
7.760716e+00	 3.101638e-05	 2.049528e-17
7.823302e+00	 -2.324087e-05	 -2.137824e-17
7.885888e+00	 1.548373e-05	 1.704857e-16
7.948475e+00	 -7.738813e-06	 7.576178e-17
-8.011061e+00	 -3.234720e-30	 -6.947685e-17
-7.948475e+00	 -7.738813e-06	 -7.489124e-18
-7.885888e+00	 1.548373e-05	 -2.062528e-16
-7.823302e+00	 -2.324087e-05	 -1.864317e-16
-7.760716e+00	 3.101638e-05	 1.143141e-17
-7.698129e+00	 -3.881643e-05	 1.566462e-16
-7.635543e+00	 4.664724e-05	 3.405278e-16
-7.572956e+00	 -5.451511e-05	 3.702529e-16
-7.510370e+00	 6.242640e-05	 3.393135e-16
-7.447784e+00	 -7.038754e-05	 7.110097e-17
-7.385197e+00	 7.840510e-05	 2.780569e-16
-7.322611e+00	 -8.648573e-05	 3.089375e-16
-7.260024e+00	 9.463621e-05	 6.567776e-16
-7.197438e+00	 -1.028635e-04	 6.050431e-16
-7.134851e+00	 1.111746e-04	 6.305435e-16
-7.072265e+00	 -1.195769e-04	 9.234772e-16
-7.009679e+00	 1.280778e-04	 8.267380e-16
-6.947092e+00	 -1.366849e-04	 7.405111e-16
-6.884506e+00	 1.454061e-04	 5.413291e-16
-6.821919e+00	 -1.542496e-04	 4.324154e-16
-6.759333e+00	 1.632238e-04	 1.967776e-16
-6.696747e+00	 -1.723372e-04	 1.534902e-16
-6.634160e+00	 1.815990e-04	 -6.394720e-18
-6.571574e+00	 -1.910183e-04	 -2.061746e-17
-6.508987e+00	 2.006050e-04	 2.272924e-18
-6.446401e+00	 -2.103689e-04	 1.773729e-16
-6.383814e+00	 2.203207e-04	 1.044273e-16
-6.321228e+00	 -2.304711e-04	 -6.337048e-17
-6.258642e+00	 2.408317e-04	 8.330098e-17
-6.196055e+00	 -2.514142e-04	 -1.507763e-16
-6.133469e+00	 2.622311e-04	 -1.057927e-16
-6.070882e+00	 -2.732954e-04	 -2.863376e-16
-6.008296e+00	 2.846209e-04	 -3.430080e-16
-5.945710e+00	 -2.962216e-04	 -5.275559e-16
-5.883123e+00	 3.081129e-04	 -6.268182e-16
-5.820537e+00	 -3.203104e-04	 -7.732353e-16
-5.757950e+00	 3.328308e-04	 -8.276158e-16
-5.695364e+00	 -3.456917e-04	 -3.819361e-16
-5.632777e+00	 3.589116e-04	 -4.858460e-16
-5.570191e+00	 -3.725101e-04	 -5.904514e-16
-5.507605e+00	 3.865079e-04	 -4.398956e-16
-5.445018e+00	 -4.009268e-04	 -5.385813e-16
-5.382432e+00	 4.157900e-04	 -5.323731e-16
-5.319845e+00	 -4.311221e-04	 -3.394120e-16
-5.257259e+00	 4.469492e-04	 -1.965571e-16
-5.194673e+00	 -4.632991e-04	 -1.243323e-16
-5.132086e+00	 4.802012e-04	 -7.174977e-17
-5.069500e+00	 -4.976870e-04	 1.154781e-16
-5.006913e+00	 5.157899e-04	 1.213809e-16
-4.944327e+00	 -5.345458e-04	 1.829195e-16
-4.881740e+00	 5.539926e-04	 7.700803e-17
-4.819154e+00	 -5.741714e-04	 1.248412e-16
-4.756568e+00	 5.951258e-04	 -1.098467e-16
-4.693981e+00	 -6.169027e-04	 -2.724117e-17
-4.631395e+00	 6.395524e-04	 -1.377324e-16
-4.568808e+00	 -6.631290e-04	 -3.738451e-17
-4.506222e+00	 6.876906e-04	 -1.470277e-16
-4.443636e+00	 -7.132999e-04	 -9.213824e-17
-4.381049e+00	 7.400245e-04	 -2.420155e-16
-4.318463e+00	 -7.679374e-04	 -1.236878e-16
-4.255876e+00	 7.971177e-04	 -2.559923e-16
-4.193290e+00	 -8.276507e-04	 -4.725647e-16
-4.130703e+00	 8.596295e-04	 -7.090167e-17
-4.068117e+00	 -8.931548e-04	 -6.164035e-16
-4.005531e+00	 9.283365e-04	 -9.796643e-16
-3.942944e+00	 -9.652941e-04	 -9.616844e-16
-3.880358e+00	 1.004158e-03	 -8.946501e-16
-3.817771e+00	 -1.045072e-03	 -6.377079e-16
-3.755185e+00	 1.088192e-03	 -5.054712e-16
-3.692599e+00	 -1.133691e-03	 -2.118908e-16
-3.630012e+00	 1.181756e-03	 -3.624466e-16
-3.567426e+00	 -1.232598e-03	 -2.883561e-16
-3.504839e+00	 1.286447e-03	 -3.775090e-16
-3.442253e+00	 -1.343557e-03	 -9.973727e-17
-3.379666e+00	 1.404214e-03	 4.315164e-17
-3.317080e+00	 -1.468731e-03	 2.211861e-17
-3.254494e+00	 1.537462e-03	 -1.728779e-16
-3.191907e+00	 -1.610800e-03	 -8.141818e-17
-3.129321e+00	 1.689187e-03	 -1.853621e-16
-3.066734e+00	 -1.773123e-03	 -1.397679e-17
-3.004148e+00	 1.863170e-03	 1.336615e-16
-2.941562e+00	 -1.959964e-03	 4.053268e-16
-2.878975e+00	 2.064234e-03	 4.103476e-16
-2.816389e+00	 -2.176806e-03	 5.666705e-16
-2.753802e+00	 2.298634e-03	 3.214661e-16
-2.691216e+00	 -2.430812e-03	 4.153684e-16
-2.628629e+00	 2.574611e-03	 3.802229e-16
-2.566043e+00	 -2.731508e-03	 1.130220e-15
-2.503457e+00	 2.903232e-03	 6.280056e-16
-2.440870e+00	 -3.091821e-03	 2.939196e-16
-2.378284e+00	 3.299689e-03	 2.789930e-16
-2.315697e+00	 -3.529718e-03	 7.490473e-16
-2.253111e+00	 3.785377e-03	 6.423894e-16
-2.190525e+00	 -4.070874e-03	 5.653136e-16
-2.127938e+00	 4.391366e-03	 7.403627e-16
-2.065352e+00	 -4.753233e-03	 1.557801e-16
-2.002765e+00	 5.164466e-03	 -2.610810e-16
-1.940179e+00	 -5.635200e-03	 -2.735651e-16
-1.877592e+00	 6.178483e-03	 -2.078878e-16
-1.815006e+00	 -6.811385e-03	 -3.311006e-17
-1.752420e+00	 7.556675e-03	 1.435674e-16
-1.689833e+00	 -8.445391e-03	 1.297263e-16
-1.627247e+00	 9.520942e-03	 -9.824461e-17
-1.564660e+00	 -1.084591e-02	 -1.340686e-16
-1.502074e+00	 1.251389e-02	 8.304654e-17
-1.439488e+00	 -1.467126e-02	 -4.450861e-17
-1.376901e+00	 1.756018e-02	 -2.008315e-17
-1.314315e+00	 -2.161168e-02	 2.192863e-16
-1.251728e+00	 2.767193e-02	 -1.346114e-16
-1.189142e+00	 -3.765175e-02	 3.365285e-16
-1.126555e+00	 5.691545e-02	 -2.692228e-16
-1.063969e+00	 -1.079157e-01	 -1.736921e-17
-1.001383e+00	 5.949147e-01	 -2.952766e-15
-9.387962e-01	 1.369352e+00	 -4.168611e-15
-8.762098e-01	 1.188247e+00	 -9.726759e-16
-8.136234e-01	 1.299158e+00	 -7.607715e-15
-7.510370e-01	 1.217394e+00	 3.890703e-15
-6.884506e-01	 1.283247e+00	 -2.327474e-15
-6.258642e-01	 1.227342e+00	 -4.047026e-15
-5.632777e-01	 1.276506e+00	 -9.205682e-16
-5.006913e-01	 1.232149e+00	 -3.039612e-15
-4.381049e-01	 1.272963e+00	 -8.684606e-16
-3.755185e-01	 1.234813e+00	 2.014829e-15
-3.129321e-01	 1.270943e+00	 -2.101675e-15
-2.503457e-01	 1.236339e+00	 -1.476383e-15
-1.877592e-01	 1.269813e+00	 1.016099e-15
-1.251728e-01	 1.237139e+00	 -8.467491e-16
-6.258642e-02	 1.269301e+00	 -5.167341e-16
